country,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,area,PCA_component1,PCA_component2
Turkey,38.355,33.099,303.9,1.2,1.1,2019-12-23,08:55,T,58,6.0NRT,282.5,9.2,D,1.32,1.5224361852158679,3.281785001213245
Turkey,38.362,33.059,307.3,1.2,1.1,2019-12-23,08:55,T,15,6.0NRT,281.3,10.9,D,1.32,1.5881589551354267,3.3348472362087676
Turkey,38.38,33.084,351.7,1.2,1.1,2019-12-23,08:55,T,97,6.0NRT,284.8,85.2,D,1.32,2.55650991024135,5.737572517829889
Turkey,38.383,33.07,342.1,1.2,1.1,2019-12-23,08:55,T,77,6.0NRT,278.9,58.8,D,1.32,2.3375871971112328,4.787240669507769
Turkey,38.425,32.999,305.1,1.2,1.1,2019-12-23,08:55,T,31,6.0NRT,279.3,10,D,1.32,1.569645148701976,3.1081780246975708
Turkey,37.216,33.218,309.6,1.3,1.1,2019-12-23,08:55,T,69,6.0NRT,283.6,15.9,D,1.4300000000000002,1.7103379634621338,3.619352614084465
Turkey,37.219,33.204,300.4,1.3,1.1,2019-12-23,08:55,T,37,6.0NRT,283.6,8.1,D,1.4300000000000002,1.541564253960937,3.2277016136571053
Turkey,37.314,33.42,305.2,1.3,1.1,2019-12-23,08:55,T,61,6.0NRT,283.1,12,D,1.4300000000000002,1.6389785986546237,3.3923801760788765
Turkey,37.317,33.406,314.8,1.3,1.1,2019-12-23,08:55,T,75,6.0NRT,282,22,D,1.4300000000000002,1.832954932440276,3.739071105059732
Turkey,37.347,33.355,306.9,1.3,1.1,2019-12-23,08:55,T,64,6.0NRT,283.6,12.7,D,1.4300000000000002,1.6622724835141247,3.492022014308803
Turkey,37.419,32.957,301.4,1.2,1.1,2019-12-23,08:55,T,46,6.0NRT,282.7,8.1,D,1.32,1.4512642059100624,3.237868793405601
Turkey,37.48,32.778,311,1.2,1.1,2019-12-23,08:55,T,71,6.0NRT,283.8,15.5,D,1.32,1.6134306382297177,3.713581875446967
Turkey,37.506,32.763,301.9,1.2,1.1,2019-12-23,08:55,T,31,6.0NRT,283.1,6.9,D,1.32,1.4484076056405029,3.270473121058731
Turkey,37.497,32.928,310.7,1.2,1.1,2019-12-23,08:55,T,70,6.0NRT,283,15.7,D,1.32,1.6196106381149016,3.648646320255438
Turkey,37.527,32.811,314.1,1.2,1.1,2019-12-23,08:55,T,73,6.0NRT,283.4,17,D,1.32,1.6697624731096756,3.807560271347573
Turkey,37.539,32.745,304.3,1.2,1.1,2019-12-23,08:55,T,58,6.0NRT,284.1,9.2,D,1.32,1.4862436642528474,3.441817243853582
Turkey,37.551,32.679,307.2,1.2,1.1,2019-12-23,08:55,T,65,6.0NRT,283.8,11.7,D,1.32,1.5412957311509796,3.5443254298298994
Turkey,37.553,32.666,300.2,1.2,1.1,2019-12-23,08:55,T,31,6.0NRT,283.8,6.5,D,1.32,1.4164826600114435,3.251824199678635
Turkey,37.521,32.906,325.1,1.2,1.1,2019-12-23,08:55,T,82,6.0NRT,284,30.9,D,1.32,1.8906129324549676,4.35138707701395
Turkey,37.523,32.893,304.8,1.2,1.1,2019-12-23,08:55,T,27,6.0NRT,283.2,9.1,D,1.32,1.5020752837362148,3.3982064675122357
Turkey,37.533,32.896,306.9,1.2,1.1,2019-12-23,08:55,T,60,6.0NRT,283.2,11.4,D,1.32,1.5434782123782003,3.49101157296611
Turkey,37.544,32.829,304.1,1.2,1.1,2019-12-23,08:55,T,35,6.0NRT,283.1,8.4,D,1.32,1.4890732833476448,3.359760598452612
Turkey,37.602,32.612,344.6,1.2,1.1,2019-12-23,08:55,T,94,6.0NRT,286,65.9,D,1.32,2.3209826876410298,5.452576501388673
Turkey,37.605,32.599,351.3,1.2,1.1,2019-12-23,08:55,T,96,6.0NRT,287.1,83.1,D,1.32,2.4919339899153767,5.899101708842231
Turkey,37.612,32.614,322.1,1.2,1.1,2019-12-23,08:55,T,81,6.0NRT,284.4,27.1,D,1.32,1.823937238372046,4.237514212735468
Turkey,37.55,32.978,303.3,1.2,1.1,2019-12-23,08:55,T,54,6.0NRT,282.6,9.1,D,1.32,1.4879155375082003,3.3015391763792126
Turkey,37.614,32.622,332,1.2,1.1,2019-12-23,08:55,T,88,6.0NRT,284.9,39.2,D,1.32,2.0199323818683155,4.720743902806067
Turkey,37.616,32.609,348.2,1.2,1.1,2019-12-23,08:55,T,95,6.0NRT,286.2,73.5,D,1.32,2.4082724559621393,5.652837569368833
Turkey,37.56,32.98,302.4,1.2,1.1,2019-12-23,08:55,T,49,6.0NRT,283,8.4,D,1.32,1.4688038611270673,3.290754176937526
Italy,45.787,9.176,300.4,1,1,2019-12-23,10:30,T,36,6.0NRT,281.7,6.6,D,1.0,0.7112969611654603,2.9186077630266065
France,43.447,4.892,301.3,1,1,2019-12-23,10:30,T,40,6.0NRT,284.4,6.6,D,1.0,0.5658395464706982,3.235470025210201
Algeria,35.809,-0.252,305.3,1.4,1.2,2019-12-23,10:35,T,0,6.0NRT,291.6,7.2,D,1.68,1.4029097557540258,3.7585560551384507
Algeria,35.811,-0.267,313.3,1.4,1.2,2019-12-23,10:35,T,56,6.0NRT,292,16.7,D,1.68,1.5596028847161814,4.146654847157101
Algeria,35.812,-0.282,302.1,1.4,1.2,2019-12-23,10:35,T,30,6.0NRT,291.5,4.3,D,1.68,1.3437326515598556,3.613951449531522
Algeria,35.292,7.401,318.1,1.2,1.1,2019-12-23,10:35,T,78,6.0NRT,284.1,23.2,D,1.32,1.266304540032678,4.082355081403106
Turkey,38.293,32.738,304.9,1.5,1.2,2019-12-23,10:35,A,60,6.0NRT,284.4,14.9,D,1.7999999999999998,2.2173213928768454,3.1864883759089184
Turkey,38.278,33.01,323.1,1.5,1.2,2019-12-23,10:35,A,57,6.0NRT,281.2,35,D,1.7999999999999998,2.60407581702366,3.776918027787234
Turkey,38.272,33.001,319.7,1.5,1.2,2019-12-23,10:35,A,69,6.0NRT,280.8,30.9,D,1.7999999999999998,2.538638892420024,3.5959182664324403
Turkey,38.275,33.017,311.1,1.5,1.2,2019-12-23,10:35,A,46,6.0NRT,282,18.2,D,1.7999999999999998,2.3447686790913007,3.2719111118817126
Turkey,38.255,32.971,312.6,1.5,1.2,2019-12-23,10:35,A,46,6.0NRT,280.6,19.8,D,1.7999999999999998,2.3839274140582525,3.242838462521239
Turkey,38.239,33.064,310,1.5,1.2,2019-12-23,10:35,A,69,6.0NRT,284.5,18.9,D,1.7999999999999998,2.3121897066744284,3.4106878387742605
Turkey,38.242,33.08,306.2,1.5,1.2,2019-12-23,10:35,A,63,6.0NRT,284.2,14.4,D,1.7999999999999998,2.2389714995892485,3.2187114841547904
Turkey,38.223,33.155,301.3,1.5,1.2,2019-12-23,10:35,A,46,6.0NRT,283.2,10,D,1.7999999999999998,2.1567380076903824,2.9405678674240274
Turkey,38.02,33.439,332.5,1.4,1.2,2019-12-23,10:35,A,88,6.0NRT,284.7,55.4,D,1.68,2.696097992348438,4.566846060716081
Turkey,38.006,33.426,301.4,1.4,1.2,2019-12-23,10:35,A,24,6.0NRT,282.9,8.5,D,1.68,2.038103432969432,2.9670779847993893
Turkey,37.996,33.43,301.1,1.4,1.2,2019-12-23,10:35,A,36,6.0NRT,283.3,8.7,D,1.68,2.0313993499520846,2.9856301994951417
Turkey,37.999,33.445,304.9,1.4,1.2,2019-12-23,10:35,A,60,6.0NRT,283.4,12.4,D,1.68,2.102944497151708,3.1576618582397593
Turkey,37.8,33.384,324.7,1.4,1.2,2019-12-23,10:35,A,72,6.0NRT,282.9,41.3,D,1.68,2.523434202014915,4.065010370011393
Turkey,37.793,33.375,322.3,1.5,1.2,2019-12-23,10:35,A,0,6.0NRT,282,33.8,D,1.7999999999999998,2.5725943535614313,3.8157043168175337
Turkey,37.796,33.391,310.7,1.4,1.2,2019-12-23,10:35,A,31,6.0NRT,282.5,17.2,D,1.68,2.209346607461326,3.3506619270551017
Turkey,37.68,32.955,321.8,1.5,1.2,2019-12-23,10:35,A,77,6.0NRT,282.7,40,D,1.7999999999999998,2.580571840706104,3.8965081718318824
Turkey,37.624,33.208,308.6,1.5,1.2,2019-12-23,10:35,A,38,6.0NRT,281.8,17.3,D,1.7999999999999998,2.291341251586694,3.1897831411372497
Turkey,37.665,33.42,306,1.5,1.2,2019-12-23,10:35,A,31,6.0NRT,279.6,12.2,D,1.7999999999999998,2.2517780016602136,2.9047853521544456
Turkey,37.651,33.407,319.6,1.5,1.2,2019-12-23,10:35,A,79,6.0NRT,283.2,32.1,D,1.7999999999999998,2.5128075249314663,3.7939446539590995
Turkey,37.548,32.93,307.9,1.6,1.2,2019-12-23,10:35,A,66,6.0NRT,282.9,18.8,D,1.92,2.3866172424806247,3.2094126069657105
Turkey,37.551,32.947,310.8,1.6,1.2,2019-12-23,10:35,A,70,6.0NRT,283,22.7,D,1.92,2.4464801745541878,3.350334676576574
Turkey,37.613,33.264,329.9,1.5,1.2,2019-12-23,10:35,A,63,6.0NRT,282.5,49.1,D,1.7999999999999998,2.7449079562544707,4.24739635578606
Turkey,37.598,33.303,315,1.5,1.2,2019-12-23,10:35,A,75,6.0NRT,281.3,25,D,1.7999999999999998,2.4248126913201875,3.4459962567459326
Turkey,37.601,33.319,311.9,1.5,1.2,2019-12-23,10:35,A,72,6.0NRT,282.2,21,D,1.7999999999999998,2.3542294730759235,3.365558480195447
Turkey,37.595,33.311,325.9,1.5,1.2,2019-12-23,10:35,A,84,6.0NRT,283,42.9,D,1.7999999999999998,2.6538513813867457,4.091409679993671
Turkey,37.476,32.868,318.7,1.6,1.2,2019-12-23,10:35,A,74,6.0NRT,283.2,32.7,D,1.92,2.6026411614701623,3.72813001043341
Turkey,37.48,32.885,315.5,1.6,1.2,2019-12-23,10:35,A,76,6.0NRT,282.8,26.8,D,1.92,2.5317996371003635,3.5405272640137744
Turkey,37.538,33.482,305.2,1.4,1.2,2019-12-23,10:35,A,46,6.0NRT,281.2,14.1,D,1.68,2.1210325729112824,3.050426185491386
Turkey,37.471,33.44,312.5,1.5,1.2,2019-12-23,10:35,A,63,6.0NRT,283.6,22.8,D,1.7999999999999998,2.35858937390591,3.5027743851641326
Turkey,37.535,33.488,305.5,1.4,1.2,2019-12-23,10:35,A,39,6.0NRT,281.1,12.2,D,1.68,2.1166595576225427,3.040381427346123
Algeria,34.022,5.971,351,1.1,1,2019-12-23,10:35,T,0,6.0NRT,291.7,71.9,D,1.1,1.3968070389953975,6.394831708886386
Italy,45.791,9.178,302.6,1,1,2019-12-23,12:15,A,53,6.0NRT,282.8,7.9,D,1.0,0.7337205799547293,3.0447441738831666
Italy,45.403,7.917,328.5,1.3,1.1,2019-12-23,21:40,T,100,6.0NRT,279.1,43.7,N,1.4300000000000002,1.9231141085956145,3.533594425911669
Romania,45.293,29.462,303.5,1.2,1.1,2020-01-23,00:25,A,26,6.0NRT,273.2,12.2,N,1.32,2.0182539664965145,2.701097517277706
North Macedonia,41.445,21.948,304.3,1.1,1,2020-01-23,00:25,A,59,6.0NRT,270.1,13.7,N,1.1,1.3754799066746095,2.870635438437776
Romania,45.302,29.465,308.7,1.2,1.1,2020-01-23,00:25,A,75,6.0NRT,272,16.8,N,1.32,2.124551024693379,2.840968779188108
Ukraine,46.513,32.485,312.2,2.6,1.6,2020-01-23,08:10,T,22,6.0NRT,268.4,53.2,D,4.16,5.733995753218089,1.4647040074281408
Romania,44.979,29.428,327.5,3.8,1.8,2020-01-23,08:10,T,56,6.0NRT,273.4,194.2,D,6.84,8.559227172549662,2.6699717162555427
Romania,44.985,29.434,328.7,3.8,1.8,2020-01-23,08:10,T,62,6.0NRT,274.6,212,D,6.84,8.655082681805908,2.9284841858334287
Ukraine,46.519,32.457,317.7,2.7,1.6,2020-01-23,08:10,T,0,6.0NRT,267.4,76.1,D,4.32,6.046503710796067,1.7210190034185413
Ukraine,46.517,32.492,327.9,2.6,1.6,2020-01-23,08:10,T,61,6.0NRT,269.7,120.8,D,4.16,6.280990799611901,2.6271514336725277
Greece,40.599,22.638,313.1,1.6,1.3,2020-01-23,09:50,T,73,6.0NRT,284.1,24.6,D,2.08,2.985017716616142,3.4315795143483583
Greece,40.61,22.641,322.9,1.6,1.3,2020-01-23,09:50,T,82,6.0NRT,284.9,43.7,D,2.08,3.2120949481570173,3.9836410868077152
Greece,40.609,22.647,317.6,1.6,1.3,2020-01-23,09:50,T,57,6.0NRT,284.6,30.4,D,2.08,3.073729022910242,3.6718113100621337
Greece,40.664,22.666,301.3,1.6,1.3,2020-01-23,09:50,T,46,6.0NRT,283.8,11.2,D,2.08,2.756602003407581,2.880640377763692
Greece,40.668,22.648,324,1.6,1.3,2020-01-23,09:50,T,83,6.0NRT,285.4,47.1,D,2.08,3.242207241436167,4.080670178350196
Greece,40.701,22.659,306.1,1.6,1.3,2020-01-23,09:50,T,63,6.0NRT,283.6,16.8,D,2.08,2.854734534438307,3.0809461235154476
Greece,40.708,22.622,301.6,1.6,1.2,2020-01-23,09:50,T,44,6.0NRT,283.6,10.9,D,1.92,2.419935296022519,3.0091405070585178
Greece,40.703,22.647,304.1,1.6,1.3,2020-01-23,09:50,T,34,6.0NRT,283.7,13.2,D,2.08,2.8076702932506294,2.9883934866363733
North Macedonia,41.442,21.947,313.4,1.4,1.2,2020-01-23,09:50,T,74,6.0NRT,280.9,25.7,D,1.68,2.4649711146283266,3.418212108869513
Montenegro,42.706,19.203,306.9,1.1,1,2020-01-23,09:50,T,64,6.0NRT,282.5,12.2,D,1.1,1.2609121315483327,3.539093678628717
Montenegro,42.708,19.19,302.3,1.1,1,2020-01-23,09:50,T,50,6.0NRT,283.6,8.9,D,1.1,1.1704997126936587,3.4232952812708093
Bosnia and Herzegovina,42.876,18.264,325.1,1,1,2020-01-23,09:50,T,84,6.0NRT,285,26.3,D,1.0,1.4437346822076065,4.5118134375156576
Bosnia and Herzegovina,43.081,18.379,321.2,1,1,2020-01-23,09:50,T,81,6.0NRT,281.4,21.9,D,1.0,1.403693928866065,4.081425321802721
Ukraine,46.776,32.783,310.6,3.8,1.8,2020-01-23,09:50,T,61,6.0NRT,271.5,97,D,6.84,7.953115233500183,1.0891436636781102
Bosnia and Herzegovina,43.083,18.367,327,1,1,2020-01-23,09:50,T,85,6.0NRT,282.7,28.6,D,1.0,1.50817207390882,4.430765764789189
Greece,40.551,22.701,308.8,1.6,1.3,2020-01-23,09:50,T,68,6.0NRT,283.4,20.5,D,2.08,2.9092964496367504,3.1992893384785988
Greece,40.555,22.682,321.9,1.6,1.3,2020-01-23,09:50,T,81,6.0NRT,284.6,42.5,D,2.08,3.193565856669397,3.920312946391143
Greece,40.566,22.626,300.8,1.6,1.3,2020-01-23,09:50,T,41,6.0NRT,284.3,10.5,D,2.08,2.7385863553644056,2.895935069188118
Greece,40.577,22.75,300.1,1.6,1.3,2020-01-23,09:50,T,14,6.0NRT,284.5,9.6,D,2.08,2.724952367201331,2.877243128369236
Greece,40.588,22.693,306.8,1.6,1.3,2020-01-23,09:50,T,64,6.0NRT,285,17.2,D,2.08,2.8526124994211077,3.2104966514630346
Montenegro,42.708,19.204,308.7,1.2,1.1,2020-01-23,11:30,A,67,6.0NRT,282.5,16.4,D,1.32,1.756124954672945,3.4182888991759577
Montenegro,42.686,19.919,306.1,1.1,1.1,2020-01-23,11:30,A,59,6.0NRT,281.1,13.3,D,1.2100000000000002,1.6131227698844974,3.251327612439549
Montenegro,42.677,19.921,300.8,1.1,1.1,2020-01-23,11:30,A,36,6.0NRT,279.6,8.7,D,1.2100000000000002,1.5273911964648887,2.922331062127426
Bulgaria,43.323,25.432,301,1.1,1,2020-01-23,11:30,A,44,6.0NRT,281.5,7.8,D,1.1,1.2772316121050817,3.1661989843048435
Bulgaria,42.671,25.877,301,1.1,1.1,2020-01-23,11:30,A,11,6.0NRT,279.6,5.8,D,1.2100000000000002,1.6131162776335648,2.9143359263786643
Bulgaria,42.662,25.879,308.5,1.1,1.1,2020-01-23,11:30,A,65,6.0NRT,283.2,11.6,D,1.2100000000000002,1.7183961063364377,3.4770697171360903
Bulgaria,42.706,27.19,304.4,1.3,1.1,2020-01-23,11:30,A,59,6.0NRT,283.3,11.2,D,1.4300000000000002,1.907068596312687,3.2421390177154468
North Macedonia,41.914,21.608,339.1,1,1,2020-01-23,11:30,A,91,6.0NRT,280.1,48.1,D,1.0,1.810889597286859,4.854066748214362
North Macedonia,41.916,21.621,303,1,1,2020-01-23,11:30,A,54,6.0NRT,278.7,8.7,D,1.0,1.1171662694137385,3.155943717843358
Bulgaria,42.261,24.509,310.5,1,1,2020-01-23,11:30,A,48,6.0NRT,285.9,9.8,D,1.0,1.2271550219069352,3.918310241857036
Bulgaria,42.24,24.489,312.3,1,1,2020-01-23,11:30,A,72,6.0NRT,285.4,11.9,D,1.0,1.2661308406099954,3.965744263847761
Bulgaria,42.242,24.501,318.5,1,1,2020-01-23,11:30,A,79,6.0NRT,286.2,17.4,D,1.0,1.3747465815016464,4.286290772640055
Bulgaria,42.213,24.495,301.9,1,1,2020-01-23,11:30,A,49,6.0NRT,284.7,5.7,D,1.0,1.0935127749348648,3.495811063887063
North Macedonia,41.9,22.416,314.3,1,1,2020-01-23,11:30,A,75,6.0NRT,281.6,15.8,D,1.0,1.3010121858938648,3.819074287803894
Bulgaria,42.329,25.757,315.6,1.1,1,2020-01-23,11:30,A,76,6.0NRT,284.1,17.2,D,1.1,1.4861812611813074,3.9880665421005395
Bulgaria,42.32,25.759,345.2,1.1,1,2020-01-23,11:30,A,94,6.0NRT,283.2,61.9,D,1.1,2.1331384939298155,5.332569259924232
Bulgaria,42.321,25.773,305.2,1.1,1,2020-01-23,11:30,A,51,6.0NRT,283,8.4,D,1.1,1.3045991296932782,3.4704182269263533
Bulgaria,42.323,25.786,302.8,1.1,1,2020-01-23,11:30,A,42,6.0NRT,282.9,6.7,D,1.1,1.263351248266214,3.3638398886192666
Bulgaria,42.207,25.158,305.6,1.1,1,2020-01-23,11:30,A,62,6.0NRT,284.3,8.8,D,1.1,1.2884030183542432,3.581605116760926
Bulgaria,42.215,25.735,305.1,1.1,1,2020-01-23,11:30,A,61,6.0NRT,285.1,8.7,D,1.1,1.2840276763840408,3.617952526372922
Albania,41.366,20.063,302.6,1.2,1.1,2020-01-23,11:30,A,52,6.0NRT,281.1,9,D,1.32,1.6207193060462255,3.1059361574406723
North Macedonia,41.602,22.96,323.1,1,1,2020-01-23,11:30,A,82,6.0NRT,279.4,24.4,D,1.0,1.4862830813815708,4.064603067850163
Greece,41.234,23.288,339.6,1,1,2020-01-23,11:30,A,80,6.0NRT,287.2,43.9,D,1.0,1.747785671503747,5.360361652780499
Greece,41.236,23.3,308.8,1,1,2020-01-23,11:30,A,51,6.0NRT,285.8,9.5,D,1.0,1.1537060199967932,3.8915585453931327
Greece,41.041,23.484,305,1,1,2020-01-23,11:30,A,60,6.0NRT,288.7,6.5,D,1.0,1.059135662797228,3.9395410598142955
Greece,40.667,22.65,330.4,1,1,2020-01-23,11:30,A,87,6.0NRT,288,30.5,D,1.0,1.5183927148053948,5.006367222567135
Greece,40.649,22.594,314.2,1,1,2020-01-23,11:30,A,74,6.0NRT,286.8,13.1,D,1.0,1.2115668887746582,4.207911801580181
Greece,40.669,22.723,304.3,1,1,2020-01-23,11:30,A,58,6.0NRT,285.5,7,D,1.0,1.0547127555204139,3.713669186479923
Greece,40.649,22.655,304.4,1,1,2020-01-23,11:30,A,59,6.0NRT,285.3,6.5,D,1.0,1.05358589637351,3.700630493129517
Greece,40.595,22.663,305.5,1,1,2020-01-23,11:30,A,62,6.0NRT,285.9,6.9,D,1.0,1.064842148515273,3.7870785990576956
Greece,40.61,22.818,303.4,1,1,2020-01-23,11:30,A,56,6.0NRT,284.5,7,D,1.0,1.050000785407667,3.615057376400216
Greece,40.611,22.83,302.9,1,1,2020-01-23,11:30,A,51,6.0NRT,283.3,6.6,D,1.0,1.0509109221596586,3.511478841807651
Greece,40.54,22.604,309,1,1,2020-01-23,11:30,A,38,6.0NRT,284.8,8.8,D,1.0,1.130094977727235,3.8548407692377333
Greece,40.537,22.648,329.1,1,1,2020-01-23,11:30,A,81,6.0NRT,286.3,28.9,D,1.0,1.50217070224805,4.83625864106631
Greece,39.131,22.432,319.5,1,1,2020-01-23,11:30,A,79,6.0NRT,287.3,20.3,D,1.0,1.2725228939676514,4.554764333062321
Greece,39.058,22.258,304.2,1.1,1,2020-01-23,11:30,A,58,6.0NRT,289.7,6.4,D,1.1,1.0764331085731087,4.0198341827760755
Greece,38.883,22.502,304.5,1,1,2020-01-23,11:30,A,59,6.0NRT,289.1,6.7,D,1.0,0.9727378684830217,4.044532532111235
Greece,38.856,22.509,305,1,1,2020-01-23,11:30,A,51,6.0NRT,288.9,8.1,D,1.0,0.9877217205764797,4.06055125069987
Turkey,39.135,26.88,311.8,1.1,1.1,2020-01-23,11:30,A,72,6.0NRT,287.5,13.8,D,1.2100000000000002,1.657700168596719,4.065007054402279
Turkey,38.561,27.712,300.2,1.2,1.1,2020-01-23,11:30,A,30,6.0NRT,284.9,6.6,D,1.32,1.5899637989921191,3.3937146896834194
Turkey,37.906,30.319,301.2,1.6,1.2,2020-01-23,11:30,A,42,6.0NRT,287.1,9.7,D,1.92,2.420661693183918,3.3208073557306146
Turkey,37.602,27.448,315.8,1.1,1.1,2020-01-23,11:30,A,66,6.0NRT,288.5,18.7,D,1.2100000000000002,1.6963484770429353,4.38336538549305
Turkey,37.907,30.325,300,1.6,1.2,2020-01-23,11:30,A,22,6.0NRT,287.1,8.8,D,1.92,2.399375850141761,3.270579824205407
Greece,40.597,22.675,315,1,1,2020-01-23,11:30,A,75,6.0NRT,286.7,14.2,D,1.0,1.228990427121965,4.240608716266918
Hungary,47.045,19.851,302.3,1,1,2020-01-23,11:30,A,52,6.0NRT,278.6,8.5,D,1.0,1.2231553524507852,2.894269755005459
Romania,46.414,23.307,306.3,1,1,2020-01-23,11:30,A,63,6.0NRT,277.2,11.7,D,1.0,1.3455915334953397,2.998253780824587
Romania,46.416,23.321,306.3,1,1,2020-01-23,11:30,A,63,6.0NRT,277.4,11.8,D,1.0,1.3447517800949642,3.0126676999558333
Moldova Republic of,46.86,28.584,306.2,1.7,1.3,2020-01-23,11:30,A,63,6.0NRT,279.1,22,D,2.21,3.2968744544513484,2.4670933197095604
Moldova Republic of,46.18,28.578,303.7,1.6,1.3,2020-01-23,11:30,A,49,6.0NRT,272.8,19.7,D,2.08,3.168588951932184,2.0013300836222427
Romania,46.049,27.383,328.1,1.4,1.2,2020-01-23,11:30,A,85,6.0NRT,280.8,49.4,D,1.68,3.0042145697702027,3.886426910620587
Romania,45.611,26.953,310,1.3,1.1,2020-01-23,11:30,A,69,6.0NRT,279.5,19.3,D,1.4300000000000002,2.1354313631771245,3.1160601367450145
Romania,44.828,22.767,308.9,1,1,2020-01-23,11:30,A,68,6.0NRT,282.3,11.7,D,1.0,1.2872642156723435,3.512214569652906
Romania,44.78,22.891,304,1,1,2020-01-23,11:30,A,58,6.0NRT,282.1,8.5,D,1.0,1.204482911295127,3.2993214767178163
Romania,44.749,23.126,300.5,1,1,2020-01-23,11:30,A,38,6.0NRT,280.9,6.7,D,1.0,1.1588270123354882,3.07825352566692
Romania,44.869,24.033,311.8,1,1,2020-01-23,11:30,A,72,6.0NRT,282.1,14.6,D,1.0,1.3661092153162304,3.6246732133875716
Romania,44.909,24.808,302,1.1,1,2020-01-23,11:30,A,48,6.0NRT,280.6,8.5,D,1.1,1.3367574855775242,3.0752478672625894
Romania,45.008,26.51,301.7,1.3,1.1,2020-01-23,11:30,A,49,6.0NRT,282.5,8.9,D,1.4300000000000002,1.9179733754733934,2.970003199781525
Romania,44.708,25.275,321.4,1.1,1.1,2020-01-23,11:30,A,81,6.0NRT,282.5,25.4,D,1.2100000000000002,2.0227008819290426,3.908474019012602
Romania,44.611,25.513,300.1,1.1,1.1,2020-01-23,11:30,A,28,6.0NRT,283,7,D,1.2100000000000002,1.6276899979072137,3.038384247911666
Serbia,44.112,22.476,310.4,1,1,2020-01-23,11:30,A,70,6.0NRT,281.5,12.9,D,1.0,1.2958827330500826,3.5518131603382086
Bosnia and Herzegovina,43.335,18.201,312.9,1.3,1.1,2020-01-23,11:30,A,73,6.0NRT,281.1,22,D,1.4300000000000002,1.9692309570949886,3.442523776743674
Bosnia and Herzegovina,43.271,18.079,301.4,1.3,1.1,2020-01-23,11:30,A,47,6.0NRT,280.6,10.7,D,1.4300000000000002,1.7509972452708662,2.909917550833445
Romania,43.971,23.935,332.9,1,1,2020-01-23,11:30,A,88,6.0NRT,282.2,36.2,D,1.0,1.7434758623411817,4.596636587104939
Bosnia and Herzegovina,43.073,18.361,310,1.3,1.1,2020-01-23,11:30,A,42,6.0NRT,284.8,15.2,D,1.4300000000000002,1.8597271540714215,3.552643721404211
Bosnia and Herzegovina,43.076,18.377,316,1.3,1.1,2020-01-23,11:30,A,72,6.0NRT,282.4,22,D,1.4300000000000002,1.9980174150530607,3.655746394458755
Romania,43.962,23.937,338.5,1,1,2020-01-23,11:30,A,91,6.0NRT,282.2,44.9,D,1.0,1.8655202563586877,4.864839494933099
Bosnia and Herzegovina,43.075,18.366,318.6,1.3,1.1,2020-01-23,11:30,A,78,6.0NRT,284.3,25.6,D,1.4300000000000002,2.036986487636384,3.907380609223966
Bosnia and Herzegovina,43.081,18.51,301.1,1.3,1.1,2020-01-23,11:30,A,44,6.0NRT,282.8,9.6,D,1.4300000000000002,1.725140036531585,3.050814991359554
Bulgaria,43.588,22.951,301.4,1,1,2020-01-23,11:30,A,47,6.0NRT,281.9,6.5,D,1.0,1.1267417125803982,3.2290775102042324
Romania,43.713,24.565,336.9,1.1,1,2020-01-23,11:30,A,90,6.0NRT,283.3,44,D,1.1,1.946107589543371,4.842513259750295
Montenegro,42.705,19.189,315.3,1.2,1.1,2020-01-23,11:30,A,76,6.0NRT,285.1,22.8,D,1.32,1.8596767442462692,3.8839078234235433
Algeria,35.806,-0.247,304,1,1,2020-01-23,13:10,A,35,6.0NRT,289.3,4.8,D,1.0,0.4893189408580074,4.101362756932064
Algeria,35.804,-0.258,319.4,1,1,2020-01-23,13:10,A,75,6.0NRT,291,16.6,D,1.0,0.7513287208670176,4.864206865254836
Spain,39.655,-2.809,304.8,1.1,1,2020-01-23,13:10,A,57,6.0NRT,281,8.7,D,1.1,0.7675206872185374,3.372003946257684
Romania,45.27,29.487,301.4,2.3,1.5,2020-01-23,19:20,T,38,6.0NRT,269,32,N,3.4499999999999997,4.665291552630334,1.0315602062643712
Austria,48.279,14.332,316,1,1,2020-01-23,20:55,T,92,6.0NRT,273.5,19.9,N,1.0,1.4251226199434694,2.857093746922481
Albania,40.602,20.216,300.3,1.3,1.1,2020-01-23,20:55,T,24,6.0NRT,269.7,13.6,N,1.4300000000000002,1.7637563430198346,2.054609902739319
Romania,44.992,29.445,309.1,4.7,2,2020-01-23,20:55,T,76,6.0NRT,268.7,141.1,N,9.4,9.73160012972912,0.32704733352768356
Romania,44.989,29.437,305.1,4.7,2,2020-01-23,20:55,T,63,6.0NRT,268.6,117.6,N,9.4,9.559040584201107,0.0
Germany,52.155,10.396,302.7,1,1,2020-01-23,21:00,T,51,6.0NRT,273.6,10.6,N,1.0,1.2352229494041607,2.1359505207235188
Algeria,35.811,-0.267,301.7,2,1.4,2020-01-23,22:35,T,44,6.0NRT,281.2,21.7,N,2.8,3.0717935790587525,2.388462950745329
Austria,48.278,14.339,311.6,1,1,2019-12-20,10:00,T,54,6.0NRT,285.7,13.2,D,1.0,1.002905850255823,3.538318848265156
Poland,49.328,22.775,303.4,1.3,1.1,2019-12-20,11:45,A,56,6.0NRT,278.4,12.9,D,1.4300000000000002,1.78780778482032,2.3910520415012466
